,work_year,salary_in_usd,clusters,cluster
1013,2023,222405,0,light pink
1014,2023,172800,0,light pink
1015,2023,120350,1,pink
1016,2023,74400,3,dark purple
1017,2023,205600,0,light pink
1018,2023,105700,1,pink
1019,2023,263500,2,purple
1020,2023,189360,0,light pink
1021,2023,192000,0,light pink
1022,2023,124000,1,pink
1023,2023,230000,0,light pink
1024,2023,124000,1,pink
1025,2023,148500,1,pink
1026,2023,82500,3,dark purple
1027,2023,184800,0,light pink
1028,2023,161900,1,pink
1029,2023,310000,2,purple
1030,2023,206000,0,light pink
1031,2023,372000,2,purple
1032,2023,223000,0,light pink
1033,2023,172256,0,light pink
1034,2023,123040,1,pink
1035,2023,95000,3,dark purple
1036,2023,80000,3,dark purple
1037,2023,131000,1,pink
1038,2023,110000,1,pink
1039,2023,148500,1,pink
1040,2023,82500,3,dark purple
1041,2023,133000,1,pink
1042,2023,58400,3,dark purple
1043,2023,233500,0,light pink
1044,2023,146000,1,pink
1045,2023,300000,2,purple
1046,2023,130000,1,pink
1047,2023,280889,2,purple
1048,2023,187259,0,light pink
1049,2023,305100,2,purple
1050,2023,146900,1,pink
1051,2023,78800,3,dark purple
1052,2023,44100,3,dark purple
1053,2023,166000,0,light pink
1054,2023,73100,3,dark purple
1055,2023,150000,1,pink
1056,2023,80000,3,dark purple
1057,2023,150000,1,pink
1058,2023,80000,3,dark purple
1059,2023,170000,0,light pink
1060,2023,120000,1,pink
1061,2023,110000,1,pink
1062,2023,90000,3,dark purple
1063,2023,202800,0,light pink
1064,2023,104300,1,pink
1065,2023,272400,2,purple
1066,2023,140100,1,pink
1067,2023,154000,1,pink
1068,2023,103000,3,dark purple
1069,2023,223600,0,light pink
1070,2023,115000,1,pink
1071,2023,80750,3,dark purple
1072,2023,48450,3,dark purple
1073,2023,85600,3,dark purple
1074,2023,57000,3,dark purple
1075,2023,190400,0,light pink
1076,2023,112000,1,pink
1077,2023,119636,1,pink
1078,2023,70374,3,dark purple
1079,2023,304750,2,purple
1080,2023,160000,1,pink
1081,2023,98873,3,dark purple
1082,2023,58161,3,dark purple
1083,2023,138000,1,pink
1084,2023,85500,3,dark purple
1085,2023,307100,2,purple
1086,2023,216800,0,light pink
1087,2023,153600,1,pink
1088,2023,106800,1,pink
1089,2023,250000,2,purple
1090,2023,125000,1,pink
1091,2023,280000,2,purple
1092,2023,180000,0,light pink
1093,2023,160000,1,pink
1094,2023,130000,1,pink
1095,2023,180000,0,light pink
1096,2023,162000,1,pink
1097,2023,185000,0,light pink
1098,2023,79600,3,dark purple
1099,2023,164640,0,light pink
1100,2023,131712,1,pink
1101,2023,74800,3,dark purple
1102,2023,63600,3,dark purple
1103,2023,138510,1,pink
1104,2023,95490,3,dark purple
1105,2023,92280,3,dark purple
1106,2023,67672,3,dark purple
1107,2023,280000,2,purple
1108,2023,160000,1,pink
1109,2023,170000,0,light pink
1110,2023,140000,1,pink
1111,2023,137500,1,pink
1112,2023,81500,3,dark purple
1113,2023,253792,2,purple
1114,2023,158620,1,pink
1115,2023,259900,2,purple
1116,2023,139200,1,pink
1117,2023,118118,1,pink
1118,2023,79976,3,dark purple
1119,2023,293000,2,purple
1120,2023,185000,0,light pink
1121,2023,180000,0,light pink
1122,2023,90000,3,dark purple
1123,2023,165000,0,light pink
1124,2023,115500,1,pink
1125,2023,110000,1,pink
1126,2023,70000,3,dark purple
1127,2023,142000,1,pink
1128,2023,102000,3,dark purple
1129,2023,141600,1,pink
1130,2023,121400,1,pink
1131,2023,240000,2,purple
1132,2023,170000,0,light pink
1133,2023,222200,0,light pink
1134,2023,136000,1,pink
1135,2023,55000,3,dark purple
1136,2023,49000,3,dark purple
1137,2023,135000,1,pink
1138,2023,110000,1,pink
1139,2023,200000,0,light pink
1140,2023,180000,0,light pink
1141,2023,246080,2,purple
1142,2023,184560,0,light pink
1143,2023,168000,0,light pink
1144,2023,130000,1,pink
1145,2023,105000,1,pink
1146,2023,70000,3,dark purple
1147,2023,105000,1,pink
1148,2023,100000,3,dark purple
1149,2023,243000,2,purple
1150,2023,152000,1,pink
1151,2023,167500,0,light pink
1152,2023,106500,1,pink
1153,2023,79976,3,dark purple
1154,2023,115600,1,pink
1155,2023,79700,3,dark purple
1156,2023,281700,2,purple
1157,2023,141100,1,pink
1158,2023,173100,0,light pink
1159,2023,86900,3,dark purple
1160,2023,258700,2,purple
1161,2023,133800,1,pink
1162,2023,120000,1,pink
1163,2023,85000,3,dark purple
1164,2023,225300,0,light pink
1165,2023,197400,0,light pink
1166,2023,157000,1,pink
1167,2023,125000,1,pink
1168,2023,208000,0,light pink
1169,2023,134000,1,pink
1170,2023,140000,1,pink
1171,2023,65000,3,dark purple
1172,2023,258700,2,purple
1173,2023,160000,1,pink
1174,2023,258700,2,purple
1175,2023,188200,0,light pink
1176,2023,49216,3,dark purple
1177,2023,49216,3,dark purple
1178,2023,110000,1,pink
1179,2023,73400,3,dark purple
1180,2023,183414,0,light pink
1181,2023,183414,0,light pink
1182,2023,130000,1,pink
1183,2023,97200,3,dark purple
1184,2023,299000,2,purple
1185,2023,187000,0,light pink
1186,2023,204500,0,light pink
1187,2023,66000,3,dark purple
1188,2023,190000,0,light pink
1189,2023,140000,1,pink
1190,2023,170200,0,light pink
1191,2023,83900,3,dark purple
1192,2023,130000,1,pink
1193,2023,101570,3,dark purple
1194,2023,177000,0,light pink
1195,2023,118000,1,pink
1196,2023,234500,0,light pink
1197,2023,127000,1,pink
1198,2023,114979,1,pink
1199,2023,287500,2,purple
1200,2023,168000,0,light pink
1201,2023,155000,1,pink
1202,2023,140000,1,pink
1203,2023,230000,0,light pink
1204,2023,180000,0,light pink
1205,2023,153000,1,pink
1206,2023,136000,1,pink
1207,2023,93918,3,dark purple
1208,2023,51962,3,dark purple
1209,2023,254000,2,purple
1210,2023,200000,0,light pink
1211,2023,214500,0,light pink
1212,2023,134500,1,pink
1213,2023,136000,1,pink
1214,2023,104000,1,pink
1215,2023,110000,1,pink
1216,2023,90000,3,dark purple
1217,2023,145000,1,pink
1218,2023,115000,1,pink
1219,2023,143000,1,pink
1220,2023,117000,1,pink
1221,2023,216000,0,light pink
1222,2023,184000,0,light pink
1223,2023,324000,2,purple
1224,2023,159000,1,pink
1225,2023,130000,1,pink
1226,2023,110000,1,pink
1227,2023,73824,3,dark purple
1228,2023,55368,3,dark purple
1229,2023,370000,2,purple
1230,2023,200000,0,light pink
1231,2023,275300,2,purple
1232,2023,183500,0,light pink
1233,2023,230000,0,light pink
1234,2023,196000,0,light pink
1235,2023,253000,2,purple
1236,2023,172040,0,light pink
1237,2023,234000,0,light pink
1238,2023,178000,0,light pink
1239,2023,164000,0,light pink
1240,2023,130000,1,pink
1241,2023,109238,1,pink
1242,2023,68274,3,dark purple
1243,2023,57223,3,dark purple
1244,2023,51824,3,dark purple
1245,2023,80800,3,dark purple
1246,2023,53800,3,dark purple
1247,2023,258900,2,purple
1248,2023,176080,0,light pink
1249,2023,70748,3,dark purple
1250,2023,67056,3,dark purple
1251,2023,120000,1,pink
1252,2023,110000,1,pink
1253,2023,309000,2,purple
1254,2023,142000,1,pink
1255,2023,201650,0,light pink
1256,2023,124600,1,pink
1257,2023,65000,3,dark purple
1258,2023,60000,3,dark purple
1259,2023,132100,1,pink
1260,2023,68400,3,dark purple
1261,2023,145000,1,pink
1262,2023,110000,1,pink
1263,2023,160000,1,pink
1264,2023,140000,1,pink
1265,2023,87500,3,dark purple
1266,2023,62500,3,dark purple
1267,2023,142000,1,pink
1268,2023,128000,1,pink
1269,2023,160000,1,pink
1270,2023,130000,1,pink
1271,2023,155000,1,pink
1272,2023,139500,1,pink
1273,2023,202800,0,light pink
1274,2023,104300,1,pink
1275,2023,221000,0,light pink
1276,2023,129000,1,pink
1277,2023,259000,2,purple
1278,2023,138750,1,pink
1279,2023,120000,1,pink
1280,2023,100000,3,dark purple
1281,2023,155000,1,pink
1282,2023,130000,1,pink
1283,2023,247300,2,purple
1284,2023,139700,1,pink
1285,2023,215000,0,light pink
1286,2023,182750,0,light pink
1287,2023,248100,2,purple
1288,2023,145900,1,pink
1289,2023,207000,0,light pink
1290,2023,141000,1,pink
1291,2023,90000,3,dark purple
1292,2023,55000,3,dark purple
1293,2023,247300,2,purple
1294,2023,139700,1,pink
1295,2023,36000,3,dark purple
1296,2023,300000,2,purple
1297,2023,100000,3,dark purple
1298,2023,300000,2,purple
1299,2023,100000,3,dark purple
1300,2023,116700,1,pink
1301,2023,93400,3,dark purple
1302,2023,80000,3,dark purple
1303,2023,50000,3,dark purple
1304,2023,179000,0,light pink
1305,2023,176490,0,light pink
1306,2023,195000,0,light pink
1307,2023,143750,1,pink
1308,2023,180000,0,light pink
1309,2023,162000,1,pink
1310,2023,199000,0,light pink
1311,2023,196760,0,light pink
1312,2023,90000,3,dark purple
1313,2023,70000,3,dark purple
1314,2023,324000,2,purple
1315,2023,159000,1,pink
1316,2023,222000,0,light pink
1317,2023,159000,1,pink
1318,2023,175000,0,light pink
1319,2023,150000,1,pink
1320,2023,50000,3,dark purple
1321,2023,70179,3,dark purple
1322,2023,110000,1,pink
1323,2023,75000,3,dark purple
1324,2023,46426,3,dark purple
1325,2023,38868,3,dark purple
1326,2023,220000,0,light pink
1327,2023,80000,3,dark purple
1328,2023,167500,0,light pink
1329,2023,106500,1,pink
1330,2023,150000,1,pink
1331,2023,130000,1,pink
1332,2023,150000,1,pink
1333,2023,130000,1,pink
1334,2023,126500,1,pink
1335,2023,78000,3,dark purple
1336,2023,185900,0,light pink
1337,2023,129300,1,pink
1338,2023,250000,2,purple
1339,2023,222000,0,light pink
1340,2023,145000,1,pink
1341,2023,120000,1,pink
1342,2023,150000,1,pink
1343,2023,120000,1,pink
1344,2023,204500,0,light pink
1345,2023,142200,1,pink
1346,2023,297000,2,purple
1347,2023,138000,1,pink
1348,2023,147600,1,pink
1349,2023,106300,1,pink
1350,2023,247300,2,purple
1351,2023,139700,1,pink
1352,2023,102586,3,dark purple
1353,2023,79981,3,dark purple
1354,2023,131250,1,pink
1355,2023,128100,1,pink
1356,2023,116000,1,pink
1357,2023,90000,3,dark purple
1358,2023,174500,0,light pink
1359,2023,113000,1,pink
1360,2023,56500,3,dark purple
1361,2023,38868,3,dark purple
1362,2023,227000,0,light pink
1363,2023,185000,0,light pink
1364,2023,230000,0,light pink
1365,2023,160000,1,pink
1366,2023,185000,0,light pink
1367,2023,150000,1,pink
1368,2023,138300,1,pink
1369,2023,110700,1,pink
1370,2023,185000,0,light pink
1371,2023,79600,3,dark purple
1372,2023,208500,0,light pink
1373,2023,165000,0,light pink
1374,2023,100000,3,dark purple
1375,2023,75000,3,dark purple
1376,2023,185000,0,light pink
1377,2023,150000,1,pink
1378,2023,48585,3,dark purple
1379,2023,38868,3,dark purple
1380,2023,137500,1,pink
1381,2023,81500,3,dark purple
1382,2023,130000,1,pink
1383,2023,80000,3,dark purple
1384,2023,230000,0,light pink
1385,2023,196000,0,light pink
1386,2023,202800,0,light pink
1387,2023,104300,1,pink
1388,2023,216000,0,light pink
1389,2023,184000,0,light pink
1390,2023,212175,0,light pink
1391,2023,156000,1,pink
1392,2023,184000,0,light pink
1393,2023,123000,1,pink
1394,2023,111151,1,pink
1395,2023,66691,3,dark purple
1396,2023,190000,0,light pink
1397,2023,138700,1,pink
1398,2023,95040,3,dark purple
1399,2023,59400,3,dark purple
1400,2023,197802,0,light pink
1401,2023,156453,1,pink
1402,2023,308000,2,purple
1403,2023,144000,1,pink
1404,2023,172000,0,light pink
1405,2023,140000,1,pink
1406,2023,89819,3,dark purple
1407,2023,72593,3,dark purple
1408,2023,185000,0,light pink
1409,2023,150000,1,pink
1410,2023,154000,1,pink
1411,2023,103000,3,dark purple
1412,2023,180000,0,light pink
1413,2023,122400,1,pink
1414,2023,80000,3,dark purple
1415,2023,70000,3,dark purple
1416,2023,120000,1,pink
1417,2023,90000,3,dark purple
1418,2023,227500,0,light pink
1419,2023,147500,1,pink
1420,2023,150000,1,pink
1421,2023,50000,3,dark purple
1422,2023,73824,3,dark purple
1423,2023,55368,3,dark purple
1424,2023,220000,0,light pink
1425,2023,180000,0,light pink
1426,2023,331640,2,purple
1427,2023,267720,2,purple
1428,2023,190000,0,light pink
1429,2023,130000,1,pink
1430,2023,160000,1,pink
1431,2023,130000,1,pink
1432,2023,150000,1,pink
1433,2023,50000,3,dark purple
1434,2023,172200,0,light pink
1435,2023,131200,1,pink
1436,2023,250000,2,purple
1437,2023,100000,3,dark purple
1438,2023,178000,0,light pink
1439,2023,165000,0,light pink
1440,2023,202800,0,light pink
1441,2023,104300,1,pink
1442,2023,155000,1,pink
1443,2023,120000,1,pink
1444,2023,280000,2,purple
1445,2023,200000,0,light pink
1446,2023,184000,0,light pink
1447,2023,123000,1,pink
1448,2023,202800,0,light pink
1449,2023,104300,1,pink
1450,2023,73824,3,dark purple
1451,2023,67672,3,dark purple
1452,2023,290000,2,purple
1453,2023,173200,0,light pink
1454,2023,235000,0,light pink
1455,2023,204000,0,light pink
1456,2023,300000,2,purple
1457,2023,222000,0,light pink
1458,2023,160000,1,pink
1459,2023,136000,1,pink
1460,2023,206000,0,light pink
1461,2023,134000,1,pink
1462,2023,155000,1,pink
1463,2023,105000,1,pink
1464,2023,287500,2,purple
1465,2023,212500,0,light pink
1466,2023,190027,0,light pink
1467,2023,152022,1,pink
1468,2023,19434,3,dark purple
1469,2023,130000,1,pink
1470,2023,100000,3,dark purple
1471,2023,250000,2,purple
1472,2023,125000,1,pink
1473,2023,131000,1,pink
1474,2023,88000,3,dark purple
1475,2023,80000,3,dark purple
1476,2023,50000,3,dark purple
1477,2023,198000,0,light pink
1478,2023,132000,1,pink
1479,2023,125000,1,pink
1480,2023,115000,1,pink
1481,2023,184000,0,light pink
1482,2023,123000,1,pink
1483,2023,145000,1,pink
1484,2023,130000,1,pink
1485,2023,170700,0,light pink
1486,2023,113900,1,pink
1487,2023,184000,0,light pink
1488,2023,123000,1,pink
1489,2023,280000,2,purple
1490,2023,200000,0,light pink
1491,2023,185000,0,light pink
1492,2023,81000,3,dark purple
1493,2023,220000,0,light pink
1494,2023,80000,3,dark purple
1495,2023,185000,0,light pink
1496,2023,123000,1,pink
1497,2023,80000,3,dark purple
1498,2023,75000,3,dark purple
1499,2023,150000,1,pink
1500,2023,130000,1,pink
1501,2023,53000,3,dark purple
1502,2023,48000,3,dark purple
1503,2023,369120,2,purple
1504,2023,73824,3,dark purple
1505,2023,150000,1,pink
1506,2023,125000,1,pink
1507,2023,150000,1,pink
1508,2023,130000,1,pink
1509,2023,70748,3,dark purple
1510,2023,67056,3,dark purple
1511,2023,190000,0,light pink
1512,2023,170000,0,light pink
1513,2023,125000,1,pink
1514,2023,115000,1,pink
1515,2023,130000,1,pink
1516,2023,101570,3,dark purple
1517,2023,150000,1,pink
1518,2023,115000,1,pink
1519,2023,184000,0,light pink
1520,2023,123000,1,pink
1521,2023,194000,0,light pink
1522,2023,175000,0,light pink
1523,2023,185000,0,light pink
1524,2023,160000,1,pink
1525,2023,185000,0,light pink
1526,2023,50000,3,dark purple
1527,2023,80000,3,dark purple
1528,2023,70000,3,dark purple
1529,2023,254000,2,purple
1530,2023,200000,0,light pink
1531,2023,130916,1,pink
1532,2023,120000,1,pink
1533,2023,160000,1,pink
1534,2023,130000,1,pink
1535,2023,218213,0,light pink
1536,2023,178538,0,light pink
1537,2023,222200,0,light pink
1538,2023,136000,1,pink
1539,2023,316000,2,purple
1540,2023,202000,0,light pink
1541,2023,222200,0,light pink
1542,2023,136000,1,pink
1543,2023,189750,0,light pink
1544,2023,119213,1,pink
1545,2023,162000,1,pink
1546,2023,130000,1,pink
1547,2023,170200,0,light pink
1548,2023,83900,3,dark purple
1549,2023,202800,0,light pink
1550,2023,104300,1,pink
1551,2023,250944,2,purple
1552,2023,205318,0,light pink
1553,2023,155000,1,pink
1554,2023,125000,1,pink
1555,2023,135000,1,pink
1556,2023,114000,1,pink
1557,2023,218213,0,light pink
1558,2023,178538,0,light pink
1559,2023,240000,2,purple
1560,2023,163200,1,pink
1561,2023,258800,2,purple
1562,2023,199200,0,light pink
1563,2023,215625,0,light pink
1564,2023,159375,1,pink
1565,2023,155000,1,pink
1566,2023,125000,1,pink
1567,2023,170000,0,light pink
1568,2023,100000,3,dark purple
1569,2023,234000,0,light pink
1570,2023,208000,0,light pink
1571,2023,203000,0,light pink
1572,2023,133000,1,pink
1573,2023,272400,2,purple
1574,2023,140100,1,pink
1575,2023,282000,2,purple
1576,2023,208000,0,light pink
1577,2023,93919,3,dark purple
1578,2023,51962,3,dark purple
1579,2023,211000,0,light pink
1580,2023,185000,0,light pink
1581,2023,118800,1,pink
1582,2023,75000,3,dark purple
1583,2023,159350,1,pink
1584,2023,130100,1,pink
1585,2023,262000,2,purple
1586,2023,245000,2,purple
1587,2023,190000,0,light pink
1588,2023,150000,1,pink
1589,2023,205218,0,light pink
1590,2023,136743,1,pink
1591,2023,185000,0,light pink
1592,2023,94600,3,dark purple
1593,2023,160000,1,pink
1594,2023,107000,1,pink
1595,2023,264400,2,purple
1596,2023,176300,0,light pink
1597,2023,160000,1,pink
1598,2023,107000,1,pink
1599,2023,275000,2,purple
1600,2023,175000,0,light pink
1601,2023,76000,3,dark purple
1602,2023,53984,3,dark purple
1603,2023,43187,3,dark purple
1604,2023,80800,3,dark purple
1605,2023,53800,3,dark purple
1606,2023,150000,1,pink
1607,2023,125000,1,pink
1608,2023,210000,0,light pink
1609,2023,180000,0,light pink
1610,2023,210000,0,light pink
1611,2023,155000,1,pink
1612,2023,169500,0,light pink
1613,2023,138000,1,pink
1614,2023,226700,0,light pink
1615,2023,133300,1,pink
1616,2023,278700,2,purple
1617,2023,159300,1,pink
1618,2023,180000,0,light pink
1619,2023,120000,1,pink
1620,2023,125000,1,pink
1621,2023,115000,1,pink
1622,2023,297300,2,purple
